cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
66701,111,9198,292,0.516768,0.0573612
66801,105,9189,295,0.429687,0.0451171
66901,102,9167,297,0.491318,0.0501144
67001,94,9184,297,0.519191,0.0488039
67101,108,9187,297,0.446605,0.0482333
67201,93,9181,297,0.552876,0.0514174
67301,102,9196,302,0.530676,0.0541289
67401,90,9223,297,0.457961,0.0412165
67501,101,9201,296,0.45127,0.0455783
67601,101,9285,298,0.493115,0.0498046
67701,91,9218,295,0.51437,0.0468076
67801,110,9199,300,0.477227,0.0524949
67901,92,9222,297,0.475925,0.0437851
68001,90,9222,300,0.45376,0.0408384
68101,85,9257,295,0.479215,0.0407332
68201,91,9225,296,0.48706,0.0443225
