cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
49901,866,2991,293,0.558523,0.483681
50001,843,3092,294,0.518813,0.437359
50101,833,3037,298,0.539345,0.449275
50201,829,2990,304,0.514645,0.426641
50301,839,3130,303,0.509763,0.427691
50401,865,3125,302,0.521609,0.451192
50501,835,3049,295,0.508447,0.424554
50601,814,3024,308,0.528152,0.429916
50701,822,3025,308,0.511007,0.420048
50801,825,3013,304,0.519707,0.428758
50901,845,3042,301,0.509623,0.430631
51001,825,3040,304,0.531621,0.438587
51101,859,3023,298,0.527126,0.452801
51201,852,3067,308,0.539854,0.459956
51301,840,3035,303,0.505791,0.424864
51401,830,3060,304,0.515778,0.428096
51501,836,3017,304,0.530752,0.443709
51601,816,3025,302,0.516986,0.42186
51701,856,3067,306,0.507023,0.434012
51801,842,3010,300,0.549446,0.462634
51901,798,3150,300,0.498054,0.397447
52001,839,3047,302,0.508604,0.426718
52101,841,3178,313,0.532164,0.44755
52201,856,3098,305,0.549335,0.47023
52301,832,3101,332,0.505078,0.420225
52401,850,3168,334,0.533038,0.453082
52501,842,3037,320,0.509371,0.428891
52601,854,3073,320,0.502005,0.428712
52701,842,3112,339,0.540058,0.454729
52801,820,3115,335,0.564575,0.462952
52901,864,3199,342,0.567591,0.490398
53001,846,3105,329,0.53902,0.456011
53101,817,3175,331,0.521478,0.426047
53201,887,3050,338,0.538808,0.477922
53301,827,3164,337,0.551518,0.456105
53401,839,3184,327,0.541713,0.454498
53501,840,3159,324,0.51704,0.434314
53601,799,3127,341,0.542679,0.4336
53701,860,3174,341,0.513882,0.441938
53801,882,3175,329,0.51988,0.458535
53901,813,3143,347,0.524881,0.426729
54001,846,3087,328,0.513528,0.434444
54101,832,3126,334,0.527686,0.439035
54201,828,3163,329,0.52569,0.435271
54301,828,3194,326,0.51421,0.425766
54401,822,3100,341,0.518992,0.426611
54501,874,3230,346,0.539808,0.471792
54601,876,3228,346,0.516448,0.452408
54701,845,3095,346,0.534571,0.451713
54801,807,3142,346,0.53579,0.432382
54901,877,3114,345,0.546117,0.478945
55001,909,3245,348,0.522025,0.474521
55101,821,3104,344,0.521127,0.427846
55201,854,3127,346,0.529671,0.452339
55301,849,3153,353,0.539696,0.458202
55401,848,3008,357,0.540884,0.45867
55501,848,3051,346,0.522692,0.443243
55601,858,3134,346,0.556307,0.477311
55701,842,3077,344,0.538959,0.453803
55801,872,3200,340,0.524444,0.457316
55901,890,3119,346,0.528221,0.470117
56001,882,3119,343,0.519679,0.458357
56101,860,3184,344,0.533455,0.458771
56201,910,3342,351,0.523759,0.476621
56301,851,3304,342,0.522279,0.44446
56401,879,3364,347,0.534272,0.469625
56501,872,3236,357,0.529967,0.462131
56601,837,3221,366,0.514952,0.431015
56701,824,3238,364,0.532861,0.439077
56801,889,3262,360,0.519954,0.462239
56901,879,3235,358,0.534161,0.469528
57001,862,3234,361,0.504291,0.434699
57101,896,3241,360,0.53058,0.4754
57201,905,3295,354,0.535296,0.484443
57301,858,3296,354,0.516128,0.442838
57401,927,3322,356,0.508574,0.471448
57501,885,3283,360,0.529704,0.468788
57601,893,3347,365,0.520868,0.465135
57701,916,3323,371,0.529901,0.48539
57801,908,3250,350,0.520404,0.472526
57901,898,3318,354,0.514874,0.462357
58001,934,3252,363,0.532927,0.497754
58101,912,3396,357,0.515267,0.469923
58201,893,3257,372,0.541916,0.483931
58301,882,3257,371,0.524077,0.462236
58401,910,3217,368,0.533981,0.485923
58501,919,3326,363,0.528698,0.485873
58601,884,3309,361,0.530332,0.468813
58701,905,3309,367,0.567004,0.513139
58801,851,3315,366,0.522245,0.444431
58901,887,3270,353,0.543795,0.482346
59001,911,3372,352,0.523337,0.47676
59101,851,3403,369,0.523977,0.445905
59201,883,3289,370,0.516345,0.455933
59301,885,3293,383,0.548356,0.485295
59401,944,3393,372,0.531693,0.501918
59501,910,3337,390,0.527898,0.480387
59601,913,3168,379,0.5351,0.488546
59701,886,3191,379,0.548588,0.486049
59801,906,3289,385,0.51917,0.470368
59901,871,3244,370,0.536478,0.467273
60001,897,3263,369,0.521944,0.468183
60101,850,3271,360,0.532013,0.452211
60201,862,3342,372,0.520095,0.448322
60301,942,3425,392,0.519476,0.489346
60401,958,3433,371,0.527022,0.504887
60501,907,3356,376,0.518385,0.470175
60601,913,3283,374,0.495699,0.452574
60701,908,3317,377,0.507342,0.460666
60801,935,3422,376,0.524542,0.490446
60901,903,3374,370,0.524491,0.473615
61001,892,3342,376,0.536616,0.478661
61101,969,3365,369,0.529095,0.512693
61201,911,3408,376,0.529378,0.482263
61301,936,3333,370,0.526787,0.493073
61401,907,3352,380,0.518043,0.469865
61501,882,3262,376,0.5497,0.484835
61601,895,3296,391,0.530875,0.475133
61701,899,3291,379,0.514177,0.462245
61801,871,3344,384,0.535239,0.466194
61901,912,3425,387,0.517151,0.471641
62001,942,3297,396,0.529006,0.498323
62101,925,3371,398,0.530348,0.490572
62201,888,3287,388,0.553454,0.491467
62301,886,3207,388,0.554121,0.490952
62401,912,3400,385,0.506143,0.461603
62501,954,3359,389,0.524377,0.500256
62601,964,3385,379,0.539696,0.520267
62701,894,3376,388,0.513391,0.458971
62801,903,3256,386,0.526519,0.475447
62901,946,3363,387,0.529385,0.500798
63001,906,3373,378,0.531322,0.481378
63101,876,3290,370,0.519864,0.455401
63201,945,3474,381,0.528327,0.499269
63301,925,3414,393,0.508176,0.470062
63401,915,3336,387,0.502063,0.459387
63501,942,3367,376,0.523476,0.493114
63601,892,3419,390,0.524699,0.468031
63701,861,3343,383,0.524801,0.451854
63801,949,3440,390,0.526169,0.499334
63901,914,3456,398,0.525928,0.480698
64001,899,3335,393,0.530724,0.477121
64101,937,3453,406,0.531317,0.497844
64201,875,3524,392,0.526296,0.460509
64301,923,3426,394,0.491104,0.453289
64401,956,3531,398,0.522769,0.499767
64501,944,3479,405,0.510925,0.482313
64601,999,3580,403,0.520704,0.520183
64701,925,3478,393,0.513873,0.475333
64801,937,3592,393,0.5115,0.479276
64901,897,3486,393,0.507063,0.454836
65001,930,3553,399,0.515775,0.479671
65101,955,3572,401,0.523517,0.499958
65201,928,3509,394,0.51547,0.478356
65301,921,3471,403,0.514089,0.473476
65401,964,3476,400,0.543761,0.524186
65501,947,3390,414,0.521771,0.494117
65601,901,3436,391,0.549376,0.494987
65701,896,3464,387,0.513909,0.460463
65801,948,3338,403,0.524893,0.497598
65901,937,3496,403,0.520075,0.487311
66001,893,3414,400,0.523865,0.467811
66101,870,3454,410,0.537887,0.467961
66201,928,3421,411,0.54701,0.507625
66301,895,3401,394,0.521813,0.467022
66401,910,3395,402,0.527708,0.480214
66501,936,3517,407,0.517245,0.484141
66601,927,3535,405,0.506888,0.469885
66701,957,3462,416,0.522491,0.500024
66801,926,3433,400,0.530913,0.491625
66901,968,3466,419,0.529094,0.512163
